Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Altura (product.metafields.custom.height),Comprimento (product.metafields.custom.length),Largura (product.metafields.custom.width),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bra closure type (product.metafields.shopify.bra-closure-type),Bra coverage (product.metafields.shopify.bra-coverage),Bra features (product.metafields.shopify.bra-features),Bra strap type (product.metafields.shopify.bra-strap-type),Bra style (product.metafields.shopify.bra-style),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Cup size (product.metafields.shopify.cup-size),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Pants length type (product.metafields.shopify.pants-length-type),Shape (product.metafields.shopify.shape),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
fantasia-pet-noel-para-cachorro,,,,,,,,,2GG,,,,,,,,1212705-Red-XXL-China,0.0,,deny,manual,229.90,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/S2a30d109bced4fd8bfea546bd359f8e6A_5cecff3e-40e2-4517-98e2-f01819951cb1.jpg?v=1735593180,5,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/S64823d0b57084d6db82c5f9e69fe9562j_cf14eba0-4b57-4dac-8080-31ebe536c7c2.jpg?v=1735593180,kg,,,
fantasia-pet-noel-para-cachorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/S8ebc598396414503b08583373575d2ecK_920f0367-8fdd-4a52-b6a7-0f0a127bcccd.jpg?v=1735593180,6,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasia-pet-noel-para-cachorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/S64823d0b57084d6db82c5f9e69fe9562j_cf14eba0-4b57-4dac-8080-31ebe536c7c2.jpg?v=1735593180,7,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasia-pet-segura-peao-para-cachorro-e-gato,Fantasia Pet Segura Peão | Para Cachorro e Gato,"<p data-mce-fragment=""1"" style=""text-align: center;""><span style=""color: #000000;""><strong>Seu Pet vai virar o cavalinho mais veloz do faroeste!</strong></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">BANG BANG! Prepare-se para ver seu pet cavalgar por aí.</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">Essa fantasia é</span><span data-mce-fragment=""1""> perfeita para arrancar boas risadas! Você vai ter essa lembrança divertida do seu Pet, que com certeza ganharia o concurso de melhor fantasia. </span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span style=""text-decoration: underline;""><strong data-mce-fragment=""1"">DIVERSÃO</strong> </span>- Prepare a câmera do seu celular, pois seu pet vai fazer SUCESSO nas redes sociais quando você postar ele caracterizado para esperar o dia das bruxas! <br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"" style=""text-decoration: underline;"" data-mce-style=""text-decoration: underline;""><strong data-mce-fragment=""1"">CONFORTÁVEL</strong></span> -<span data-mce-fragment=""1""> O seu pet, além de fofinho, precisa estar confortável! </span>A Fantasia Pet Segura Peão é Feita com um material leve, para seu bichinho ficar super confortável. </p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"" data-style=""box-sizing: border-box; vertical-align: inherit;""><span style=""text-decoration: underline;""><strong data-mce-fragment=""1"">FÁCIL DE VESTIR</strong></span> - Presa somente no pescoço e na barriga, facilitando na hora de vestir.</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;"">♥ DIVERSOS TAMANHOS;<br></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">♥ ALTA QUALIDADE;</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">♥ DESIGN DIVERTIDO;</span></p>
<p style=""text-align: center;""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Tamanhos (conforme imagem abaixo):</strong></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">P: Peito 30-40 cm</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"" data-spm-anchor-id=""a2g0o.detail.1000023.i1.7b15772aM2PZfq"">M: Peito 40-50 cm</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">G: Peito 50-70 cm</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;"" data-spm-anchor-id=""a2g0o.detail.1000023.i0.7b15772aM2PZfq""><span data-mce-fragment=""1"">GG: Peito 70-90 cm</span></p>
<p style=""text-align: center;""> </p>
<p style=""text-align: center;""> <img data-mce-fragment=""1"" src=""https://cdn.shopify.com/s/files/1/0252/6632/3507/files/HTB1uYfCPFXXXXaKaXXXq6xXFXXXu_6d4b74e2-e9f5-43de-9378-c42de6165b93_2048x2048.png?v=1591787163"" data-mce-src=""https://cdn.shopify.com/s/files/1/0252/6632/3507/files/HTB1uYfCPFXXXXaKaXXXq6xXFXXXu_6d4b74e2-e9f5-43de-9378-c42de6165b93_2048x2048.png?v=1591787163""></p>
<p style=""text-align: center;""> </p>
<p data-mce-fragment=""1"" style=""text-align: center;""><strong data-mce-fragment=""1"">Aviso prévio:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Sugerimos que você meça seu pet e compare com as medidas acima.</li>
<li data-mce-fragment=""1"">Se ficar em dúvida entre dois tamanhos sugerimos que opte pelo tamanho maior.</li>
<li data-mce-fragment=""1"">Pode haver uma margem de erro entre 1-3cm devido a medição manual.</li>
<li data-mce-fragment=""1"">Pode haver uma pequena diferença de cor de acordo com as imagens.</li>
</ul>
<p style=""text-align: center;""> </p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/H83b1bbaf273f40b2b224311a12e72f2cr.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""> </p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/Hf6398de92c254067b02a587b47bf4843E.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/H85a88c0963234e0fac9fddb8a82aeb6bp.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/H67feb6039b0b47dea435c6b11c65a799H.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/Hce788a2b3dc646b39541b30b3e3c00bcC.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1"">♥ </span>CLIENTES VESTIDOS <span data-mce-fragment=""1"">♥</span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/Uf0f3545e9f5a4f92b819cd3eac70b142h.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/U11ed8939e3594f159655423d1b996b13Y.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><span data-mce-fragment=""1""><img src=""https://ae01.alicdn.com/kf/U5a8cd5b2928742f7b8f27cc740cd998e6.jpg""></span></p>
<p data-mce-fragment=""1"" style=""text-align: center;""> </p>
<p data-mce-fragment=""1"" style=""text-align: center;""><img src=""https://ae01.alicdn.com/kf/Uebc1542dadff46d7958b5deb1a08a7b4x.jpg""></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><img src=""https://ae01.alicdn.com/kf/U299200417b39403a91ed8de9f34f79b2k.jpg""></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><img src=""https://ae01.alicdn.com/kf/Uaa7bb1213e654b9faf71384b85596d51B.jpg""></p>
<p data-mce-fragment=""1"" style=""text-align: center;""><img src=""https://ae01.alicdn.com/kf/Uac2befabd78e4faface1403664ce93edK.jpg""></p>
<p data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://ae01.alicdn.com/kf/Uf089749bbbdc48249ebb8ebf515cb16e2.jpg""></p>
<p data-mce-fragment=""1"" style=""text-align: center;""> <img data-mce-fragment=""1"" alt="""" src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/entrega_garantida_480x480_480x480-removebg-preview_480x480-_1_c98ed151-6a6d-4fdd-9c26-a8427c4cc5d0_480x480.png?v=1689598294"" data-mce-src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/entrega_garantida_480x480_480x480-removebg-preview_480x480-_1_c98ed151-6a6d-4fdd-9c26-a8427c4cc5d0_480x480.png?v=1689598294""></p>
<p> </p>
<div id=""pofkdbcaeneekbdeclapnijhapjiepfb""></div>
<script src=""chrome-extension://hhojmcideegachlhfgfdhailpfhgknjm/web_accessible_resources/index.js""></script>",Loja,,"","Brinquedos, Novidades, Pets",true,Tamanho,P,,,,,,,,32010645-blue-s,0.0,,deny,manual,125.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/2_972ad5b2-e046-4a96-9219-aaa64e34424f.png?v=1735593179,1,imagem produto,false,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696771_f4ce67e9-0d75-4253-9ccd-f9ba8f7d1457.jpg?v=1735593179,kg,,,active
fantasia-pet-segura-peao-para-cachorro-e-gato,,,,,,,,,M,,,,,,,,32010645-blue-m,0.0,,deny,manual,127.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696765_ebd45e07-da91-4386-a99d-85168fd50a71.jpg?v=1735593179,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696771_f4ce67e9-0d75-4253-9ccd-f9ba8f7d1457.jpg?v=1735593179,kg,,,
fantasia-pet-segura-peao-para-cachorro-e-gato,,,,,,,,,G,,,,,,,,32010645-blue-l,0.0,,deny,manual,132.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696771_f4ce67e9-0d75-4253-9ccd-f9ba8f7d1457.jpg?v=1735593179,3,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696771_f4ce67e9-0d75-4253-9ccd-f9ba8f7d1457.jpg?v=1735593179,kg,,,
fantasia-pet-segura-peao-para-cachorro-e-gato,,,,,,,,,GG,,,,,,,,32010645-blue-xl,0.0,,deny,manual,139.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696768_4cfa011b-93d8-4486-985d-f8b56a4e2c0c.jpg?v=1735593179,4,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696771_f4ce67e9-0d75-4253-9ccd-f9ba8f7d1457.jpg?v=1735593179,kg,,,
fantasia-pet-segura-peao-para-cachorro-e-gato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696767_c8ea9cc2-e6c1-4ca6-81db-a7251c979c49.jpg?v=1735593179,5,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasia-pet-segura-peao-para-cachorro-e-gato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696766_e97fce4b-ad2e-44c0-adf3-f3942125ed3f.jpg?v=1735593179,6,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasia-pet-segura-peao-para-cachorro-e-gato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/product-image-1714696769_610f1684-5b2a-4c3f-8563-fe7a8b33d125.jpg?v=1735593179,7,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,Pazinha Cat Toilet,"<p><br></p>
<h1 style=""text-align: center;""><strong>Você já parou pra pensar o quanto gasta em areia para o seu gato?</strong></h1>
<h3 style=""text-align: center;""><strong>Cuidado! Você pode estar desperdiçando o seu dinheiro!!!</strong></h3>
<p style=""text-align: center;""><span><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/1_0d744ba2-ae06-4e7d-a10d-74fecbfaad00_large.jpg?v=1563974940"" alt=""""></span></p>
<h3 style=""text-align: center;""><span>Se você tem gato em casa, sabe da importância de manter a caixa de areia sempre limpa.</span></h3>
<p style=""text-align: center;"">Os dejetos do felino tem um cheiro bem forte, exalando um odor que infestam o ambiente.</p>
<div style=""text-align: center;""><span><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/2_99244cfa-69fc-4ec0-8faa-e785f6c9930f_large.jpg?v=1563975548"" alt="""" width=""153"" height=""152""></span></div>
<h1 style=""text-align: center;""><strong>Bendita seja a caixa de areia!</strong></h1>
<p><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/70216aedd3f62ada89b64168cec4c5bce9234bbf_large.jpeg?v=1563976390"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<p style=""text-align: center;""><strong>Além de proporcionar um lugar específico para o gato fazer as necessidades, as areias neutralizam o odor (ufa!).</strong></p>
<h4 style=""text-align: center;""><em><strong>Mas isso resolve apenas uma parte do problema.</strong></em></h4>
<p style=""text-align: center;"">As caixas de areia ainda não se limpas sozinhas e não dá pra deixar acumular, gatos prezam pela higiene e você vai acabar encontrando presentes pela casa.</p>
<p style=""text-align: center;"">E, com isso, lá se vão quilos e mais quilos de areia para manter a caixa sempre limpa! Haja bolso, não é mesmo?</p>
<h2 style=""text-align: center;""><strong><span style=""color: #ff0000;"">Cansado de ter que tirar metade da areia toda vez que vai limpar a caixa do seu gato? Conheça a Pazinha Cat Toilet!</span></strong></h2>
<p><span style=""color: #ff0000;""><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/11_568b64e0-4efe-4074-8024-7d9e9b5ca2ef_large.JPG?v=1563977323"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;""></span></p>
<p style=""text-align: center;""><strong><span style=""color: #000000;"">As pazinhas convencionais não são nada práticas, e muito menos econômicas!</span></strong></p>
<p style=""text-align: center;""><span style=""color: #000000;"">Geralmente feitas em plástico, elas estragam facilmente, pegam cheiro e levam toda a areia junto com os dejetos.</span></p>
<p style=""text-align: center;""><span style=""color: #000000;""><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/3-coisas-que-voce-precisa-saber-sobre-a-areia-higienica-para-gatos_large.jpg?v=1563977823"" alt="""" width=""265"" height=""180""></span></p>
<h3 style=""text-align: center;""><strong><span style=""color: #000000;"">Limpa de um lado e suja do outro!</span></strong></h3>
<p style=""text-align: center;""><span style=""color: #000000;"">Sem contar que na hora de peneirar, cai areia por todo lado e metade dos dejetos que estavam na pazinha pulam pra fora.</span></p>
<h3 style=""text-align: center;""><strong>Nunca foi tão fácil limpar a caixa de areia!</strong></h3>
<p style=""text-align: center;""><em><strong>É tão mais prática que uma pazinha comum que se você piscar vai perder!</strong></em></p>
<h1 style=""text-align: center;""><strong>E o melhor: sem desperdícios!</strong></h1>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0067/2343/6597/files/A_eb978ca8-7d2a-4712-9e59-8173211d263d_large.gif?v=1557896859"" width=""431"" height=""192""></p>
<h3 class=""p1"" style=""text-align: center;""><span class=""s1""><span><strong><span>Para início de conversa, não precisa peneirar!</span></strong></span></span></h3>
<p class=""p1"" style=""text-align: center;""><span class=""s1"">Isso mesmo. As hastes em aço inoxidável fazem com que a areia deslize facilmente, e o espaçamento da grade é perfeito para que isso aconteça em apenas <strong>1 segundo!</strong></span></p>
<h2 class=""p1"" style=""text-align: center;"">A sujeira sai e a areia fica!</h2>
<h3 class=""p1"" style=""text-align: center;""><strong>Não dá nem para comparar, ou melhor, dá sim, veja só:</strong></h3>
<p style=""text-align: center;"">Sua manopla é ergonômica e confortável de pegar.</p>
<p style=""text-align: center;""><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/5_c6762632-137f-415b-b45f-58e7d7eca441_large.JPG?v=1563978738"" alt="""" width=""265"" height=""279""></p>
<p style=""text-align: center;""><span>Feita em aço inoxidável, a Pazinha Cat Toilet é super leve, não entorta e não enferruja. </span></p>
<div style=""text-align: center;""><span data-spm-anchor-id=""a2g0o.detail.1000023.i4.48ad272cMhzbFz"">Super fácil de limpar, basta lavar com água e sabão. E, de quebra, vamos combinar que ela tem um design moderno e discreto.</span></div>
<div style=""text-align: center;""><span data-spm-anchor-id=""a2g0o.detail.1000023.i4.48ad272cMhzbFz""><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/Pazinha_Cat_Toilet_7_large.jpg?v=1563979660"" alt="""" width=""278"" height=""278""></span></div>
<div></div>
<h3 style=""text-align: center;""><strong>Características &amp; Benefícios:</strong></h3>
<p style=""text-align: center;""><strong>Muito mais econômica: não desperdiça areia.</strong></p>
<p style=""text-align: center;""><strong>Qualidade Premium: maior durabilidade, não entorta e não enferruja.</strong></p>
<p style=""text-align: center;""><strong>Fácil de limpar.</strong></p>
<p style=""text-align: center;""><strong>Design moderno e discreto, fácil de guardar e transportar.</strong></p>
<p style=""text-align: center;""><strong>Não precisa peneirar: superfície lisa, fazendo com que a areia deslize facilmente.</strong></p>
<p style=""text-align: center;""><strong>Economiza seu tempo: leva apenas 1 segundo!</strong></p>
<p style=""text-align: center;""><strong>Pacote Inclui:</strong></p>
<p style=""text-align: center;"">- 1 Pazinha Cat Toilet</p>
<p style=""text-align: center;""><img src=""//cdn.shopify.com/s/files/1/0003/2984/2719/files/3_5352ffd6-9070-46ff-a350-b1ee7ec8b870_large.JPG?v=1563978969"" alt="""" width=""212"" height=""196""></p>
<p style=""text-align: center;""><strong> <em>Especificações do produto:</em></strong></p>
<p style=""text-align: center;""><span><strong>Material:</strong> aço inoxidável</span><span><br></span><span><strong>Tamanho: </strong>15,5cm x 5,8cm x 33,5cm<br></span></p>
<p style=""text-align: center;""> <img src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/entrega_garantida_480x480_480x480-removebg-preview_480x480-_1_c98ed151-6a6d-4fdd-9c26-a8427c4cc5d0_480x480.png?v=1689598294"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0776/6776/2453/files/entrega_garantida_480x480_480x480-removebg-preview_480x480-_1_c98ed151-6a6d-4fdd-9c26-a8427c4cc5d0_480x480.png?v=1689598294""> </p>
<script src=""chrome-extension://hhojmcideegachlhfgfdhailpfhgknjm/web_accessible_resources/index.js""></script>",Loja,,"","Higiene, Pets",true,Title,Default Title,,,,,,,,28672447-as-show,0.0,,deny,manual,240.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_2_a910479a-d12d-449a-ae84-f80f8744124a.jpg?v=1735593179,1,imagem produto,false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_10_0b536850-a9ac-4aa3-9ab7-6d2d61a55433.jpg?v=1735593179,2,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_15_ca2b1cdf-a303-4861-bbcf-8dc66f9ab84e.jpg?v=1735593179,3,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_4d83bb1e-99fc-465f-87ac-5c8e5f3c9cb5.jpg?v=1735593179,4,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_5_b03b6597-d1aa-44fb-ae4a-2a9a2123b7d1.jpg?v=1735593179,5,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_6_0794c9d4-97e5-416b-ad9e-897173796eea.jpg?v=1735593179,6,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_7_54161e14-c3e8-4aba-9922-c33f41cbe1a2.jpg?v=1735593179,7,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_12_6708d67a-f3a6-40ec-a75d-292a05d8fe6d.jpg?v=1735593179,8,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_4_b5617189-f260-447a-8bbc-fdb235e89828.jpg?v=1735593179,9,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_11_183b0dd2-720a-4f44-a254-f54d3fef0bad.jpg?v=1735593179,10,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_13_c7c05338-b46f-4f63-9159-5db1166d8f81.jpg?v=1735593179,11,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_16_8cf39ca5-278a-47a0-9ea5-6f02f595894a.jpg?v=1735593179,12,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_14_4338c1a7-a538-40ab-84bc-c81e36cbe611.jpg?v=1735593179,13,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_3_04d09bd4-37ad-4b90-ad77-ee1467374382.jpg?v=1735593179,14,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_17_803db3f5-9e7e-4d78-9b28-09ef2f1f4ee0.jpg?v=1735593179,15,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_9_95bd8901-69ef-4dad-8a05-5608590575e7.jpg?v=1735593179,16,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pazinha-cat-toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0629/8858/3043/files/Pazinha_Cat_Toilet_8_be829746-95be-497d-b33a-7eebe89a2745.jpg?v=1735593179,17,imagem produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
